204805	1.49004	-0.928955	-2.44295	-0.0373006	5.06026	-3.99809	-4.15683	-3.84989	0.209609	-1.16591	0.278365	2.79438	0.317008	-0.157117	-3.87793	-1.9393	-2.2531	-0.440124	3.36044	-0.716965	-1.37927	2.79366	2.25573	3.24753	4.72675	-2.16739	-0.565668	1.83852	-3.11711	0.513206	-3.51154	0.898327	2.81897	-1.86991	1.78088	-1.12516	0.624838	-0.211556	2.65623	-2.87771	0.0219806	-2.71415	2.64525	0.0372436	4.07393	-2.65258	2.53917	2.03618	2.84531	2.36166	1.34517	-0.499528	0.88683	2.57972	0.635322	0.401757	1.47349	0.271373	-0.375538	-1.51789	-3.88314	1.62274	1.59568	-0.731034	-0.981266	2.87212	3.51719	-0.278879	0.021812	0.495313	2.15666	-1.88027	-0.174685	1.63218	-3.32783	-2.70715	-0.739654	-1.0564	-0.455131	1.52807	1.73564	-0.510231	-2.16763	1.29319	4.53877	0.231651	-1.76472	-2.90958	-6.0511	1.05803	-1.07781	-0.000824897	-0.297468	2.48846	1.85221	5.64542	-1.78788	-0.853562	-0.970377	1.80525	2.51501	3.04821	-0.496413	0.725084	-1.45125	1.45085	0.548349	1.81751	3.6168	1.39083	-3.59611	1.42834	0.120697	1.03767	2.30674	-2.67457	1.25265	0.0697112	2.63645	1.60365	1.48035	-0.629743	-2.86443	1.848	4.67629	-0.388347	1.95866	-1.00219
172038	0.615262	-0.911011	0.378259	1.23696	-0.849295	1.03399	-0.824728	-2.29858	-0.385304	-0.539258	-1.70049	-3.3558	2.47222	2.87785	0.139939	0.251359	-8.75152	0.348228	1.94337	0.338251	0.873879	-1.80703	4.35404	4.71997	-2.99953	-1.86271	-1.25054	-1.31274	-1.75714	-0.853175	-1.64766	5.08893	-3.5538	1.69334	1.27248	-0.305848	1.72743	-1.07163	0.335304	-1.45568	0.421874	-1.17423	0.460231	-2.82059	0.102997	-0.862239	3.90675	5.16218	-0.212742	-2.92602	1.27069	0.0136136	-3.8277	-0.205996	3.48057	1.91546	1.51279	-2.00192	-4.50302	-0.388783	1.78356	0.0691223	-0.377709	-1.86231	2.47268	-1.25936	-1.17325	0.989828	1.37273	1.80763	2.16144	-4.33434	-1.97762	1.77653	-1.66413	-1.95568	2.45575	-0.734549	0.229579	0.876367	3.6801	1.57259	1.68089	0.296131	3.55756	-3.14774	1.68225	1.84943	0.744509	4.99748	-1.08503	-1.22955	0.743885	1.04257	-0.745204	0.717541	-2.39302	5.87479	1.16269	-1.59615	-0.484519	1.55071	-1.73966	3.61087	10.4724	-3.4497	-1.06629	1.31801	2.38857	-6.19167	0.0223911	0.517758	-2.91635	2.00887	-2.27175	-2.85171	3.34484	2.88974	-1.56464	2.86614	-1.63217	-2.17113	1.45584	-0.375475	-0.923107	-3.06921	1.94807	6.17638
303112	-0.312658	0.452963	-2.783	-0.408079	-0.785509	0.19605	-0.188889	0.0103597	-3.78183	1.38462	-3.72414	2.26732	-2.21191	-5.1172	2.49115	-3.73289	-2.48288	0.92754	1.57434	-1.4182	-0.0968573	1.96198	3.84876	-1.54802	-0.42007	-1.84179	-5.61979	-3.39253	-2.33963	-1.88753	-1.68922	1.63452	-1.84222	0.402687	-2.70257	2.23426	1.99549	-3.0542	2.56236	0.366116	-1.09744	-1.53304	-0.534586	0.0419251	1.58283	-4.78896	1.51667	0.456926	1.09984	2.76311	-3.14959	1.31893	-0.453052	-0.497673	-1.77714	-2.56634	0.74772	-0.64111	-2.58702	-0.360377	3.55948	-0.548732	-5.07645	0.11656	0.228326	2.73837	-1.5398	2.91496	2.37822	0.695652	0.539337	-0.896915	-0.162959	0.733591	0.525219	-0.73607	1.7189	1.92023	2.16333	1.14219	-3.73186	-0.268176	-2.13604	2.80465	1.27051	-1.11366	-0.926624	-0.750732	-2.8455	0.338417	-0.113692	1.85811	1.10618	0.831308	1.08572	-2.27967	0.247416	0.475485	-0.259337	-0.301343	1.38905	3.35602	2.86885	3.19563	0.317576	-3.1114	-2.78998	4.63701	3.66393	5.1115	-2.16673	-2.97209	-2.38248	-0.82478	0.62103	-1.24853	0.630984	-0.0967168	1.70428	-0.325663	2.82016	-0.468494	-0.183651	0.823104	-0.32535	-0.338431	0.0539336	-3.82521
65546	-0.265468	0.352471	1.20193	0.895111	0.242789	0.266793	-1.64276	-1.87072	1.29819	0.137624	1.01027	-0.960764	2.21251	-0.205895	-0.557287	-0.0985176	-2.2638	-0.0275382	-0.423129	-0.0459373	-0.947085	0.435709	0.714915	-0.370973	1.01064	-0.270946	-0.231046	-0.0861295	0.0486269	-0.310339	-1.76813	1.11407	2.37073	0.90538	1.58618	0.163084	1.39727	0.624089	0.31242	0.580001	-0.523849	-0.0474795	-0.846479	0.554394	0.405998	-2.66673	0.142308	0.161908	1.08658	-0.673904	-1.23269	-0.0810471	-1.00041	0.0857057	-0.507052	-1.47595	-1.05983	1.19478	2.07913	-0.751229	-1.66826	-0.40918	-0.210717	-0.210489	-0.424592	0.628594	0.44452	1.65609	2.1131	0.709595	0.158623	0.588797	-0.557452	0.765304	0.703498	-2.22378	0.807376	0.179537	-0.451634	-0.922469	0.274146	0.777953	0.242035	-0.285249	-0.575743	-0.322973	-0.781575	-0.885402	0.63284	-0.205364	2.27075	-0.340315	-0.0897237	-0.623688	-0.750331	-0.372922	-0.240503	1.928	-1.40712	-1.70281	1.32127	-0.525681	-0.295806	-0.110389	2.00256	-1.2476	-2.98974	0.787674	-0.00764682	1.36131	0.283474	0.758266	0.669892	-1.75252	1.78501	-0.792861	-0.0328153	1.2087	-0.619581	-0.290417	0.0748155	2.0275	-1.12956	-0.0838434	-0.206818	0.302339	-1.21421	1.03098
311313	-1.8248	-6.93183	3.46048	0.155761	0.0618566	-3.15442	3.27128	2.82176	-3.44203	-0.390388	5.77752	-3.88196	10.0412	3.22066	-1.48189	-5.32628	-2.79293	-2.44685	4.674	1.2468	1.84232	4.07382	1.4074	-0.787961	0.0611085	-2.89637	0.0111951	0.190612	0.586012	-4.83474	0.0601796	0.37249	3.18673	-0.0466971	7.37527	-4.12527	-0.184909	-1.71728	3.0397	1.97404	0.590418	-4.49224	0.884202	-0.221468	3.24819	1.71632	-1.797	0.230776	5.89263	-2.24895	-1.42783	1.53824	0.218078	-0.113676	1.21045	4.99682	-3.19019	-0.811922	3.50741	-2.52231	-1.44484	-0.552034	-1.90853	-0.445008	-1.51912	0.833229	1.89631	-1.20409	5.29976	3.11955	-2.73487	1.07195	-3.2896	-2.08922	-4.33537	-2.65292	4.09871	3.0102	0.311834	4.10682	-0.244822	1.21647	-4.40609	1.73755	-2.74694	-2.97595	-5.19534	4.52347	-5.75803	4.66895	-1.82663	-3.08781	-1.86589	-1.3115	-1.67324	-1.18819	1.64239	-4.03551	7.40552	5.28244	-2.01561	0.193874	2.87545	-0.755521	-0.0228838	0.776047	2.87929	1.73028	-3.70332	-1.39169	-3.8915	4.00297	-0.786155	3.68586	1.68067	3.49583	3.61737	3.00573	-3.43122	1.66806	-1.53521	6.75023	3.9923	2.14048	2.57685	2.29721	-4.42279	2.82541
426008	-2.43318	0.893987	1.06074	-3.24518	0.0167812	2.03595	-0.322132	-4.1943	2.17396	1.71121	0.816942	-0.760889	-2.15647	-0.566535	-3.17011	-1.88094	-2.30717	-3.20495	0.84214	0.0179794	0.225103	-1.90163	-0.797852	-0.318407	1.80552	-0.954302	0.571744	-1.11266	3.41768	0.103408	-3.03095	0.498898	-1.89924	-0.227869	-0.190908	0.105697	4.84651	-1.46583	5.38412	-3.07728	0.998731	-2.59058	-3.59849	0.465914	-1.33857	-1.95165	1.28044	-0.481888	0.831398	-1.99257	3.0094	-1.95904	1.47833	0.218218	1.48197	0.354298	1.2298	-0.86215	0.206598	-1.20827	1.53576	-0.199466	-0.27164	-2.08332	3.98318	0.664284	0.50452	0.101846	1.35107	-0.00531301	0.726427	-1.95471	1.57093	0.957204	-1.42131	-1.90454	2.42582	3.23666	-0.0422087	0.307318	1.72333	0.305043	-0.775564	-1.80894	3.93577	-0.568117	-3.14164	-2.47656	-0.339729	-2.41949	-3.54754	0.932915	-3.26071	-2.23525	0.253226	1.909	2.25817	1.71812	-0.311419	-0.213437	1.77748	-0.139657	-1.43678	0.358179	3.89596	-0.127254	-1.80405	4.14143	0.946029	-1.00573	1.01027	0.0640258	2.51915	-0.328399	0.538759	-1.65025	-1.72591	-0.461281	-5.16166	3.75403	0.748113	0.427687	2.01674	0.399476	3.05643	0.32941	0.788084	2.45365
262170	-3.27597	-0.138441	-0.613044	-0.252508	6.26269	-0.977314	-0.709545	-0.282056	0.724132	-4.66784	0.206825	-1.68294	0.493262	-3.37969	-1.39338	-1.11166	-4.8364	-0.203051	2.74579	6.63897	-2.16265	-4.02933	1.3169	-3.80035	-1.07721	-2.42633	-1.17012	-4.46718	-0.637722	0.211363	-1.58261	4.12941	-0.206078	0.567173	-0.299362	-2.24347	0.969879	-4.4318	1.52108	-0.47634	0.233332	1.3881	1.85131	0.610217	0.612934	-1.11916	1.09624	3.81631	-3.39106	3.0603	0.264319	2.04621	-4.38862	0.815784	3.71996	3.85959	-0.000349814	-0.0569342	-3.88363	-4.08067	4.15722	1.53566	-8.00187	2.21453	-0.649404	-3.15473	1.06286	1.7862	-7.03422	4.8179	0.0209415	0.74069	1.10112	0.151544	-2.47985	-5.69065	-0.440936	-0.0798645	1.7475	1.00488	0.116952	-0.833979	0.490197	-1.12066	2.6157	-3.76601	-2.84439	-2.28293	-5.18447	-2.85068	3.91025	-2.76934	1.5273	-2.98605	2.94739	2.92348	-1.19714	4.62645	0.123488	1.21792	1.62131	-0.649448	1.68207	0.540267	-0.327139	1.03843	-1.91535	-4.47782	-0.00548039	-0.473086	-2.08976	4.10947	-0.0811061	3.25141	2.88493	1.19859	4.64728	-1.15698	-2.57423	-1.57932	3.1213	0.0682421	-2.85947	0.355908	0.191288	-4.31422	-5.8962	3.23699
231626	0.691617	2.0421	-1.12568	-0.14298	0.836912	1.67323	-1.56747	-1.12163	-0.328707	-0.955178	-1.62222	1.02908	1.00633	0.114421	-0.894467	-0.958525	-2.20382	-1.83981	1.16294	2.84604	-1.90674	-0.363084	3.18888	-3.12015	-0.891025	0.0763692	-1.20799	0.963266	-1.1052	-2.12306	1.77882	1.80844	0.514141	0.376009	-0.374593	0.440701	1.35054	-0.393334	-0.239905	-0.576932	-1.96314	-0.48155	-0.635466	-0.926706	-1.86354	-1.84462	0.34667	1.61351	0.774833	0.433889	-0.588099	-1.17728	-0.893805	-0.279763	0.107916	0.767503	2.12363	-0.756646	0.625047	0.666881	0.690911	2.40442	-2.71671	-1.93947	0.270295	2.38853	-1.99753	-0.16308	1.6499	-0.845037	-1.6505	0.306171	2.03722	1.04147	-0.44434	-0.347365	0.910728	-0.204222	0.640627	-1.03968	-0.470705	-0.841544	-0.803838	0.202336	-0.79466	-0.199851	-1.83368	-0.216356	1.39446	-0.538268	-0.365407	-1.2801	0.687533	0.777099	0.367375	-1.10006	-1.34287	0.79462	-0.132336	2.3561	-0.768437	-0.795208	1.31183	-0.689448	0.674695	0.137313	-0.327509	-0.0316292	1.16821	-0.120111	1.58233	-0.653761	-0.494997	-1.38021	1.61429	1.55914	0.849292	-0.450424	-0.161579	0.530385	2.24131	1.23134	0.677183	0.107444	3.49886	-0.439861	-0.0941279	-1.41307
147491	-1.16368	4.00447	-0.189342	0.121348	-1.33358	-0.732025	-0.710773	-0.472107	-2.93953	0.894441	3.24035	-2.80853	0.647699	0.0732125	1.14335	-3.6431	-0.289581	1.28159	1.72571	3.55938	1.80162	-0.317253	1.21561	1.23103	2.2273	1.93286	0.368892	2.37262	0.787358	-1.22648	-1.19572	1.63423	2.83017	0.111205	-0.28865	-1.81417	3.05788	1.05961	1.1744	-1.73703	-5.28092	-0.142066	-2.29241	-1.02674	0.714448	1.2752	1.99122	0.917263	4.15709	-1.58416	-4.05596	0.703476	1.76375	-2.02039	0.8515	-0.467538	-2.79549	2.31955	0.863836	-0.51957	1.76019	1.53657	-1.00134	1.52923	-1.32463	3.37733	-2.42555	1.31063	4.1905	2.63899	-2.44751	-0.198342	-3.22957	1.39907	-1.92593	-2.70377	3.24294	-1.41603	-1.48885	-1.20875	2.31972	3.39594	-2.02028	-3.46279	2.03259	0.173599	-3.68618	-1.72288	-1.70029	-1.18847	-0.320115	-2.18515	-2.87099	-2.86757	2.58695	0.777214	2.13988	-0.517148	-0.0369847	-0.920351	-1.13123	3.21232	-2.05421	-1.43295	4.2081	-0.0769498	0.71058	0.328017	-0.219698	-1.70161	0.470496	-0.146703	-0.878161	1.69973	4.44876	-0.253689	0.811267	0.274489	0.108451	1.55782	-2.14068	-1.47175	-1.6509	-2.64248	3.31534	-0.382142	-0.120367	1.94455
284786	-1.80926	1.27348	0.863454	-1.277	-2.14262	-1.58346	3.0862	-0.825852	3.0894	1.45535	-2.13098	-0.0667658	0.467914	1.25096	0.803055	-1.30922	0.986545	0.540391	1.02639	-0.507319	1.71537	-0.577632	0.666003	1.26273	0.684141	-2.00793	0.995098	0.856047	-1.28979	-0.0502671	1.66719	1.28634	1.42432	-0.207604	2.01501	1.58273	1.81393	0.667567	0.567651	-0.317353	-2.64965	-2.8353	-1.34274	-1.79346	-0.135677	0.0846931	-0.813804	3.85426	3.39096	-1.29707	-0.684308	0.185346	-2.70474	0.738768	1.25113	-1.52346	2.63517	-3.05572	-0.695214	1.43004	-0.619968	0.772766	-0.559062	-2.63712	1.59614	0.53053	-0.530053	1.67868	-2.3541	1.70356	-0.115318	-0.0492316	-1.70408	-2.36842	-0.92671	-4.14228	0.889539	-0.392642	1.20348	-2.40277	4.42454	-1.93323	-0.17781	0.146966	1.19316	-0.494193	-0.992754	-1.20586	1.49061	0.242687	1.87673	-2.58894	-1.47162	0.632721	2.51505	-0.22838	-0.673819	3.25642	0.683672	-1.1131	-1.50775	1.97219	-1.34506	-0.245788	0.373277	-0.315299	3.03482	3.05481	2.46923	-2.84732	1.15693	2.20667	1.10128	1.3291	1.18649	-0.775795	1.68716	2.56778	-2.19504	-0.490132	1.11441	-0.263187	0.408076	-2.06698	-1.65402	-1.10848	0.4949	0.763848
